timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403715273862142976, -1.728723395221541125e-05, 2.351210908622099416e-05, -5.520917553464246461e-07, 8.413637244247684430e-03, -8.293009647333760004e-01, 3.365389121808138977e-03, 5.587287309210732245e-01, 8.554832033937040956e-04, 4.220025226670732175e-03, -2.598603295605435640e-03, -2.888022820800266802e-03, 1.925650502958632659e-02, 7.169095577770864813e-02, -2.976081595761208634e-02, 8.987625775053773025e-02, 1.510144215953923737e-03, 
1403715273912143104, -4.152022239238051100e-06, 5.793575622704539408e-05, -3.308508620685296850e-05, 8.199881661923928006e-03, -8.292827354047915822e-01, 3.403229132799812182e-03, 5.587587357095604723e-01, -7.205062717767339196e-05, -3.772425642855776248e-03, -3.958313706218751209e-04, -2.829288979266291436e-03, 1.926103678306638478e-02, 7.184820824931101302e-02, -3.032287391312299407e-02, 8.969842997220400793e-02, 1.694471349623878154e-03, 
1403715273962142976, -1.582531194462746935e-05, 1.162928998918506563e-04, -3.558616528313402968e-05, 8.186729653226134870e-03, -8.293218033812408407e-01, 3.185342425070661690e-03, 5.587022261345543361e-01, -2.179522439613488551e-03, -8.623175997859194863e-03, -3.307745586506730183e-05, -2.780052488694528725e-03, 1.939697262331895045e-02, 7.218253576131636318e-02, -3.106877947704243456e-02, 8.915280581548445937e-02, 1.988418535953842114e-03, 
1403715274012143104, -1.699178272684245125e-05, 2.310744041467923163e-04, 1.493853391266711085e-05, 7.810263707322421568e-03, -8.293293345031090835e-01, 2.430316167759108761e-03, 5.587002311407944788e-01, -6.452772939292680593e-04, -4.663869536063332787e-03, -9.140733345917073692e-04, -2.786185357832713597e-03, 1.963876020273340114e-02, 7.239361815707588688e-02, -3.090661275017058188e-02, 8.959421947679847842e-02, 2.379140754204433356e-03, 
1403715274062142976, -4.633908966863283451e-05, 8.559757270044723865e-04, 8.849197805925812033e-04, 8.298051652706693246e-03, -8.293763060059240466e-01, 3.456398013814269889e-03, 5.586180615478764100e-01, 1.876922728639610939e-03, 4.092809500105329748e-03, 7.242037187168257235e-03, -3.112082402636940671e-03, 2.087425883397035775e-02, 7.268292154589363341e-02, -3.768119747837783001e-02, 8.806544659241681561e-02, 6.094175591111813430e-03, 
1403715274112143104, -3.767771097878949222e-05, 1.088274016480172447e-03, 1.480531242860641094e-03, 8.269811996670208346e-03, -8.292762935405924019e-01, 3.557276930602575743e-03, 5.587663062157167682e-01, 2.580894531430712180e-03, 3.986604572776555715e-03, 5.376524569128579047e-03, -3.057963002946478479e-03, 2.093331388170668189e-02, 7.274685452736540103e-02, -3.779086215660283632e-02, 8.767710327637456835e-02, 6.033699302980168738e-03, 
1403715274162142976, -1.663183642448238804e-04, 5.306162093924010181e-04, 5.191170650961023742e-04, 7.996175647234643816e-03, -8.294194858099159795e-01, 3.872354575918689635e-03, 5.585556217637340781e-01, -4.809092548140068762e-04, 3.001664929872644404e-03, -1.799244695573466637e-03, -2.925523790544004143e-03, 2.108141822505042381e-02, 7.265127073007349168e-02, -2.927730310717356621e-02, 8.983714641961376701e-02, 3.163710808966953454e-03, 
1403715274212143104, -2.419388295832330547e-04, 4.624061860126966236e-04, 4.384173992801461916e-04, 8.213918859231698552e-03, -8.294250057529743980e-01, 4.329583289293077036e-03, 5.585409081501493400e-01, -4.899575214117472865e-04, 2.510025040339122163e-03, -2.300635630150515195e-03, -2.900404958819668717e-03, 2.111050089315652176e-02, 7.267956649109831579e-02, -2.931973673932934329e-02, 8.936377865446028246e-02, 3.128239187491278685e-03, 
1403715274262142976, -5.014232652496591241e-04, 9.622516062781039060e-04, 6.228300185266405064e-04, 8.549946860749630534e-03, -8.296224214997913737e-01, 4.311331842763143837e-03, 5.582427326631692610e-01, -1.839453721418972312e-03, 6.275081785412322914e-04, -5.867818058255275943e-04, -2.887224617085062603e-03, 2.140793241482219153e-02, 7.299707745472476528e-02, -3.252592687145702821e-02, 8.723666557766755758e-02, 3.269324312680015228e-03, 
1403715274312143104, -5.113242434296148570e-04, 9.361950485061953887e-04, 6.292398697968833599e-04, 8.620918891108816928e-03, -8.297298583341323752e-01, 4.310765637808079177e-03, 5.580819467120484711e-01, 2.902282016220011722e-04, -1.527998743800674944e-03, 1.696889966163361158e-03, -2.908979656853970426e-03, 2.138309060888886684e-02, 7.298601237881185977e-02, -3.172046478451438084e-02, 8.813477734949218267e-02, 3.181342744797639992e-03, 
1403715274362142976, -2.033495291982955844e-04, 4.886425141475277904e-04, 2.382897808505202923e-04, 8.601265328607577212e-03, -8.296373201028991451e-01, 4.132929633374356031e-03, 5.582211517130752920e-01, 8.264762568979946641e-04, -1.092196272333109978e-04, 7.409239785630808753e-05, -3.222908983425548483e-03, 2.138898721616191295e-02, 7.299832593526842106e-02, -3.008680048941472437e-02, 8.679158243879034340e-02, 2.471992495635833703e-03, 
1403715274412143104, -1.599559504764449277e-04, 3.495693433247582037e-04, 1.112954649714578454e-04, 8.596381185998687099e-03, -8.296846344250959904e-01, 3.979730564829623944e-03, 5.581520145749108153e-01, 6.910057704525385751e-07, 9.727187004647988577e-03, 4.380824866360389855e-04, -3.106038853567278258e-03, 2.134327448667212510e-02, 7.300471082060011607e-02, -2.908826456849200603e-02, 8.684079149062130798e-02, 3.005905470687484770e-03, 
1403715274462142976, -1.011657713013800082e-04, 3.082117638356319730e-04, -2.930476156963513667e-05, 8.515380683933726838e-03, -8.295854660518684476e-01, 3.988165262711468144e-03, 5.583005797463846953e-01, 6.569717437147333614e-04, 7.811197779525343339e-03, -1.572768716829050974e-03, -3.002564410969444774e-03, 2.111636211547142719e-02, 7.309695515642386510e-02, -2.745128419899165936e-02, 8.567278147918820641e-02, 4.449668697522549642e-03, 
1403715274512143104, -1.491227669253514991e-04, 3.984802209009382680e-04, 2.597385101784545081e-05, 8.911118265278678355e-03, -8.295598542742672610e-01, 3.798820660135663208e-03, 5.583337793016922568e-01, -3.850063357287430033e-04, 4.549995162770850005e-03, -2.550940194924148513e-05, -2.841683204763882295e-03, 2.101653461627330313e-02, 7.299955436006687337e-02, -2.993407973978234882e-02, 8.559256452912193669e-02, 4.623364199568207045e-03, 
1403715274562142976, -6.642994087802884585e-05, 2.918032064434843620e-04, 1.607380583147000316e-05, 8.667411397303703691e-03, -8.295571356549482633e-01, 3.962362624002865527e-03, 5.583405182736281835e-01, 1.007161798191449041e-03, 2.424328207265079131e-03, 1.579215074534798117e-04, -2.760279887697269889e-03, 2.100217512563243294e-02, 7.289007308777049887e-02, -3.036456436658933195e-02, 8.457341104760789097e-02, 4.852418643239908222e-03, 
1403715274612143104, -1.191695870548057653e-04, 4.819769666675264696e-04, 8.717506040561862220e-05, 8.876535012991645587e-03, -8.295168608413716616e-01, 3.883111796835436464e-03, 5.583976236955281447e-01, -1.319972699020409467e-03, -8.014167210462200611e-03, -1.580084053224702903e-03, -2.755932650283440376e-03, 2.105867057810626233e-02, 7.293274361743849743e-02, -3.047250784332562745e-02, 8.492138480958111302e-02, 4.430663068789864913e-03, 
1403715274662142976, -1.607050183529265736e-04, 3.310320667988981571e-04, 2.785476580748843885e-05, 8.879514422961162431e-03, -8.294706759610219748e-01, 3.547579771840372355e-03, 5.584684114810257727e-01, -1.119298706552693864e-03, -9.096129352459198653e-03, 2.697731349838497885e-04, -2.611690151997998668e-03, 2.103245018480200124e-02, 7.282757798326554288e-02, -2.904509368613173576e-02, 8.724430161357588087e-02, 3.839655825131175603e-03, 
1403715274712143104, -8.455927989967589368e-05, 1.501782256045513142e-04, 2.349205908313171601e-05, 8.698776437915766227e-03, -8.293667950485944518e-01, 3.471690764839601307e-03, 5.586259910911229865e-01, 1.278419121250110578e-04, -9.001095273212432468e-03, 6.778207843018233415e-04, -2.423163823341003328e-03, 2.105153669837166869e-02, 7.285202376045434025e-02, -2.873550069304557295e-02, 8.693199718329641668e-02, 4.451137591731924720e-03, 
1403715274762142976, -3.503364456969667749e-05, 3.696578282337055515e-05, -2.161741849572163457e-05, 8.562670695350839065e-03, -8.293507627527143544e-01, 3.199253250361813739e-03, 5.586535221142833185e-01, -1.151047926193984666e-03, -4.169225538359186585e-03, -1.156935554658448505e-03, -2.088856773085823702e-03, 2.101748243965172527e-02, 7.289940552237440807e-02, -2.988670721364538804e-02, 8.367386543522128961e-02, 5.024772341371709812e-03, 
1403715274812143104, -3.295526879678790000e-05, 3.301576609850231209e-05, -1.794335258160149234e-05, 8.468350962790166525e-03, -8.293660233850448371e-01, 3.253373656449354452e-03, 5.586319914275407195e-01, 5.657744303446184553e-04, -3.254737249270451670e-03, -9.374868082437368740e-04, -2.091101289482192715e-03, 2.101303632094692411e-02, 7.287694926367881132e-02, -2.999151259696292843e-02, 8.353404211923724787e-02, 5.025051742988728698e-03, 
1403715274862142976, 1.760194721354198678e-05, 2.997256356785949413e-05, 4.112691887169655120e-06, 8.449925347261673034e-03, -8.293542981227361999e-01, 3.343587354492303862e-03, 5.586491451444031142e-01, 5.994045646360930853e-04, -2.691900967740289488e-03, 1.262776958279993728e-03, -2.145773681877611791e-03, 2.103608485086161037e-02, 7.285193835373519888e-02, -2.986256114485973459e-02, 8.398265810079200144e-02, 4.773916094044893844e-03, 
1403715274912143104, -3.279658035401906930e-05, 2.514192746895674649e-05, -2.618298167080791323e-05, 8.450226392615459159e-03, -8.293717083334783968e-01, 3.349406080264716399e-03, 5.586232581703258759e-01, -1.524002244813130050e-03, -2.412902879994275555e-03, -8.887122899229316347e-04, -2.210186790337649761e-03, 2.104950083617372972e-02, 7.281574207577125313e-02, -2.944838093898111131e-02, 8.386149610309449887e-02, 4.128976612899020945e-03, 
1403715274962142976, -6.146146086184868333e-05, 4.426039935529214176e-05, -5.919835856189500009e-06, 8.396838870133389171e-03, -8.293901857956749168e-01, 3.357118228621108671e-03, 5.585965830185535275e-01, -8.678919921007443325e-05, -5.109447562106402690e-05, 1.162130998317608419e-03, -2.197898914041237876e-03, 2.107771589859244038e-02, 7.281472025585708496e-02, -2.942959053536759600e-02, 8.423404076453196165e-02, 4.398833587175958459e-03, 
1403715275012143104, -4.918179276677049253e-05, 3.046566307136703964e-05, 2.329932910536671939e-05, 8.349417247858457319e-03, -8.294006813443407511e-01, 3.353814289016349148e-03, 5.585817298720745505e-01, 9.101112611577309806e-04, -1.433743958425910160e-03, -4.154625172554023702e-04, -2.214261852028279881e-03, 2.110014020206628718e-02, 7.281761175350633108e-02, -2.898600693249640814e-02, 8.482000796305219636e-02, 4.552405510827399297e-03, 
1403715275062142976, -2.230374470338274080e-05, 3.945036948247021016e-05, 4.631711409866557820e-05, 8.379834493951293997e-03, -8.293875036524630540e-01, 3.415379977212410888e-03, 5.586004675424116606e-01, -1.068618056972173771e-04, -3.987478931477671392e-04, -6.626599907925160779e-04, -2.260391929894795329e-03, 2.113440004147388793e-02, 7.282981970139874861e-02, -2.853824044444377636e-02, 8.512271906256509146e-02, 4.254111886190505183e-03, 
1403715275112143104, -5.402046502919783538e-05, 7.289989892896343317e-05, 4.178726499281488018e-05, 8.367042019294718483e-03, -8.293873301409118159e-01, 3.440494632725357455e-03, 5.586007628049391993e-01, -4.202422603674281715e-04, 7.781894931672556082e-04, 2.922252902542390616e-04, -2.268215649053379260e-03, 2.114572281043721608e-02, 7.284333596062803062e-02, -2.854241611435232723e-02, 8.534806932542743363e-02, 4.327336900236439417e-03, 
1403715275162142976, -3.206782013545849102e-05, 9.101132427006925157e-05, 7.233679224662335956e-05, 8.462058795387894169e-03, -8.294066113659702699e-01, 3.467211780637305223e-03, 5.585705371981501965e-01, 5.030345119228885964e-04, 1.113280311164528734e-03, 8.096177073155368673e-04, -2.320062960511114561e-03, 2.119259059460144520e-02, 7.288066270057293183e-02, -2.844831534849841248e-02, 8.668338446426510080e-02, 4.516032605719422222e-03, 
1403715275212143104, -2.846634112157203446e-06, 1.014073638796548148e-04, 7.445703219159228276e-05, 8.429979250418804387e-03, -8.293668980292215887e-01, 3.507325784881768025e-03, 5.586297365599713904e-01, 2.637958682249768759e-04, 1.571419950747439225e-04, 4.191805071592884235e-04, -2.337746089126416672e-03, 2.119820973701981581e-02, 7.287843638600650931e-02, -2.798702831098555388e-02, 8.649186906236459860e-02, 4.418441210603427441e-03, 
1403715275262142976, -3.322518928871372443e-06, 7.727996039524696176e-05, 2.592446711559520493e-05, 8.415731086305089023e-03, -8.293651321595018056e-01, 3.546801810901580292e-03, 5.586323238278013692e-01, -1.836800445419484748e-04, -7.601082655431573489e-04, -1.255158179571417556e-03, -2.350444117729572329e-03, 2.120076103514960397e-02, 7.288502790917629481e-02, -2.783813854305787483e-02, 8.649163790317138112e-02, 4.463590599347542869e-03, 
1403715275312143104, -4.269789986238886229e-06, 8.527171828653385278e-05, 2.752804054763716902e-06, 8.389952086355068062e-03, -8.293539746081654007e-01, 3.539021627445591411e-03, 5.586493254551980758e-01, 8.901334675881324219e-05, 1.358709426490730147e-04, -8.441738185203736958e-04, -2.359062501858471758e-03, 2.120252918224482461e-02, 7.288864851390539079e-02, -2.792577945058092800e-02, 8.616231369049545674e-02, 4.386524108097035815e-03, 
1403715275362142976, -2.168596120807235130e-05, 5.791377684937440591e-05, 1.773265897013224439e-05, 8.413705097101459307e-03, -8.293917387232953020e-01, 3.457112206660398462e-03, 5.585934135659664790e-01, -8.086228614200948123e-04, -5.563361904537161059e-04, -1.117516216851719996e-03, -2.375748409639242675e-03, 2.121359871169315250e-02, 7.289442119267887377e-02, -2.822425848353449576e-02, 8.566489619967947167e-02, 4.758558415594234779e-03, 
1403715275412143104, -7.042915423835852118e-05, 5.121050962958665210e-05, 1.261609289292184740e-05, 8.364670789194172951e-03, -8.293847665441561601e-01, 3.425959183131793272e-03, 5.586046939569697667e-01, -6.800830905037992796e-04, -9.933186872271666454e-04, 2.309541096921180036e-04, -2.369440512196197782e-03, 2.122023568345424854e-02, 7.288987328605070481e-02, -2.832466317642081538e-02, 8.574653592465895924e-02, 4.675865004314047786e-03, 
1403715275462142976, -1.791873497483856525e-05, 4.409970787762613722e-05, 1.119203461728124570e-05, 8.393312331995406855e-03, -8.293852053623810283e-01, 3.389911939882300686e-03, 5.586038327214902788e-01, 5.315047556645172058e-04, -2.099997493176927938e-04, 4.087072288372143301e-04, -2.376858389445027364e-03, 2.123082333641682778e-02, 7.289205903877488124e-02, -2.753354642652324630e-02, 8.530975240879822008e-02, 5.286871842231376066e-03, 
1403715275512143104, -6.451292165019758550e-06, 4.893653827687944989e-05, 2.472675342053449066e-05, 8.353169515514671448e-03, -8.293820102119660032e-01, 3.386473147479591127e-03, 5.586091992577858489e-01, 4.753226762705809036e-04, 1.092514806928172877e-03, 6.168530424069760404e-04, -2.390197518566566145e-03, 2.125077010493839694e-02, 7.288695056823640828e-02, -2.760834715036631498e-02, 8.502914049406530561e-02, 4.941937653651173531e-03, 
1403715275562142976, 2.643394631324463587e-05, 1.081247915144090252e-04, 3.117924693171793970e-05, 8.409834176527353211e-03, -8.293611399266744844e-01, 3.413363549297031025e-03, 5.586391708589102389e-01, 6.368993966714120956e-04, 2.168484150578112082e-03, -6.699942705963114536e-04, -2.444166172057464850e-03, 2.126248613827974934e-02, 7.290100236060906291e-02, -2.793524537000902086e-02, 8.472257770026733747e-02, 4.201954083279657408e-03, 
1403715275612143104, 4.069831246799608708e-05, 1.542934628029179317e-04, -2.460578030597146800e-05, 8.405555552694758334e-03, -8.293712556579869721e-01, 3.415180982388609562e-03, 5.586242059408117466e-01, 5.763310312688059260e-04, 9.095861163259696784e-04, -6.912087107153327362e-04, -2.458819320520594549e-03, 2.126955540403634853e-02, 7.290152148154480094e-02, -2.806269308727361508e-02, 8.489685299765985238e-02, 4.178822164155010337e-03, 
1403715275662142976, 5.923369004110022162e-05, 5.307538332814154319e-05, 5.641223246227381046e-05, 8.442553076859907538e-03, -8.294142522766912995e-01, 3.395467070578472857e-03, 5.585599271530443666e-01, -4.910655492298345200e-04, -1.263086368782659862e-03, -1.871584070756689058e-03, -2.519485792384112011e-03, 2.129325992712177013e-02, 7.292545916875081691e-02, -2.809682517090652740e-02, 8.557005192552187556e-02, 4.357896644255634944e-03, 
1403715275712143104, 2.896004536313669591e-05, 1.306795075313115505e-05, 5.631711376492208035e-05, 8.463860912505491441e-03, -8.294238656745747118e-01, 3.389309664136206171e-03, 5.585453667231512487e-01, -8.303743072908403855e-04, -2.587736081176942975e-03, -5.544428808859243590e-04, -2.508097081245579639e-03, 2.129828258129731408e-02, 7.292231645484910374e-02, -2.813372368845091717e-02, 8.556387718624390570e-02, 4.550183376937837025e-03, 
1403715275762142976, 3.879259471258986072e-05, 3.395182232237048311e-05, 7.490345364696273864e-05, 8.492327737144230240e-03, -8.294210526647405324e-01, 3.359014366659933762e-03, 5.585492948600002672e-01, 3.000186686227747541e-04, -1.198898115178674431e-03, -4.046438726959425782e-04, -2.495245661482966594e-03, 2.130008035734036118e-02, 7.291540470176129107e-02, -2.784793990891553869e-02, 8.560551579706762726e-02, 4.915717371901241577e-03, 
1403715275812143104, 8.770501019016019640e-06, 5.314351690520676427e-05, 9.399838291761234896e-05, 8.488815388944087256e-03, -8.294018034195193012e-01, 3.398564656391788331e-03, 5.585776922291276758e-01, -2.190786689378620717e-04, 7.396039103421863986e-05, 7.755542396692991858e-04, -2.504175098337258452e-03, 2.130271749418526095e-02, 7.291242649649883056e-02, -2.775840060086795513e-02, 8.564386971825790895e-02, 5.018678609507754539e-03, 
1403715275862142976, 1.883509172036239957e-05, 8.776206838393735179e-05, 1.453172713635233180e-04, 8.453522693235621457e-03, -8.293520608977844599e-01, 3.452725640664910250e-03, 5.586517481618786807e-01, 9.322537435553329395e-04, 1.656888352656150833e-03, 2.281772126045742907e-03, -2.514027591233508174e-03, 2.130825767853914213e-02, 7.291042271230514793e-02, -2.763836764045227157e-02, 8.540248041972432758e-02, 5.073480585953085535e-03, 
1403715275912143104, 5.294377024328045017e-05, 1.086915214069386957e-04, 2.003193390169798714e-04, 8.522318779017133000e-03, -8.293491304062977632e-01, 3.373897856767710864e-03, 5.586555350036359613e-01, 7.950577090626113072e-04, -9.406157558267365989e-04, 1.528188933594270670e-03, -2.626483479814186416e-03, 2.137537524495802810e-02, 7.291270364721015584e-02, -2.678745966278148205e-02, 8.418988879904278078e-02, 4.634012992659333058e-03, 
1403715275962142976, 1.639409059971220031e-04, 2.028121109922841796e-04, 3.500934455453896419e-04, 8.541811689754678569e-03, -8.289863765497417214e-01, 3.322527102271794364e-03, 5.591936925266963732e-01, 1.294952139408540957e-03, -1.961334484302810870e-03, -1.437432401430262935e-03, -2.594254577094543858e-03, 2.138351017971946988e-02, 7.284805701121903343e-02, -2.555327838770607082e-02, 8.741120860098644529e-02, 2.127149961944773456e-03, 
1403715276012143104, 1.555245222156810547e-04, 1.504375193515405430e-04, 2.083509241149515494e-04, 8.498457951792562359e-03, -8.288979165409241512e-01, 3.308465688049656763e-03, 5.593255529844385343e-01, -9.452503784027966368e-06, 3.423902991181460302e-04, -1.681280389053450754e-03, -2.598863780532412876e-03, 2.137882397070512558e-02, 7.286450128884409960e-02, -2.494462525079633661e-02, 8.583268570689457644e-02, 6.339800731150889435e-03, 
1403715276062142976, 1.270395224203100431e-04, 9.798400332206969965e-05, 8.701454618805603669e-05, 8.550867586616458724e-03, -8.289833587807708959e-01, 3.175131413907124160e-03, 5.591988841803711141e-01, -1.749668417427371761e-03, 4.872484529911280822e-04, -8.782850910728789290e-03, -2.589113364451390165e-03, 2.136314197460335851e-02, 7.287922901466903358e-02, -2.593071744778934970e-02, 8.325813311707314091e-02, 6.885753016839588417e-03, 
1403715276112143104, -1.799921752312566635e-06, 4.303119795996964521e-04, -2.724964009473976122e-05, 8.687620800839925689e-03, -8.291722120216452607e-01, 3.426125411894184909e-03, 5.589152258801103335e-01, -1.500482599515298764e-04, 5.665253074441250342e-03, -2.540369234180793467e-03, -2.726306559931452288e-03, 2.131039096013345041e-02, 7.289134665518599843e-02, -2.962016919790057962e-02, 8.067245712491391552e-02, 5.566720372346887526e-03, 
1403715276162142976, -8.000542864720696658e-05, 3.272549143093898306e-04, -5.816821363902404968e-05, 8.546127942401553212e-03, -8.291934835022803929e-01, 3.686632008564158514e-03, 5.588841913661354299e-01, 8.149626301267515801e-04, 1.635657088819287858e-03, 7.875449702768375472e-04, -2.889343070313286389e-03, 2.129462036539788231e-02, 7.285675977082289867e-02, -3.279399625899542814e-02, 8.418450987883051295e-02, 5.975226354722080850e-03, 
1403715276212143104, -1.466551897531199122e-04, 5.877452128886424560e-04, -1.523778886793915751e-05, 8.773542341675898137e-03, -8.292874650641088863e-01, 3.602004632605928808e-03, 5.587417568116330724e-01, -6.685882378199264203e-04, 6.696157868026971372e-04, 8.105000946973345234e-04, -2.929139851251259460e-03, 2.131987771101387374e-02, 7.285800241245726783e-02, -2.982275761271644884e-02, 8.724832412277905291e-02, 4.491409673273821269e-03, 
1403715276262142976, -1.723252477884729551e-04, 6.929606445740613954e-04, 2.449421780506846837e-05, 8.871465696343646193e-03, -8.293117959424708419e-01, 3.744684457126641955e-03, 5.587031587036078717e-01, -7.087655713997917210e-04, 2.642881669244200558e-03, -1.472588584569452892e-03, -2.976571464061758109e-03, 2.134662083990463560e-02, 7.285994486459484998e-02, -2.867421425672791319e-02, 8.571884814472005565e-02, 5.484032256068689486e-03, 
1403715276312143104, -2.017329208048055723e-04, 7.527453890620453610e-04, 6.739253430416502035e-06, 8.870866707476623980e-03, -8.293408457966300329e-01, 3.720914025676730352e-03, 5.586602044319980420e-01, -3.827338172341232655e-04, 1.451454942566758773e-04, 1.455672619055969658e-04, -2.977626655981495396e-03, 2.134882569082767120e-02, 7.285741694479458408e-02, -2.854047691431593065e-02, 8.594519142729382943e-02, 5.799665736188508447e-03, 
1403715276362142976, -9.407674157435155283e-05, 9.067022959051442531e-04, 8.078898391395376985e-05, 8.975357589265061872e-03, -8.293897865014798754e-01, 3.706266375802673863e-03, 5.585859724274555571e-01, 3.906858797893924249e-04, 9.738275053159037298e-04, 2.707197434072123893e-03, -3.063026567106670595e-03, 2.136228256712423626e-02, 7.290191069817510139e-02, -2.715527446146283330e-02, 8.296993237979358171e-02, 6.046359579923439413e-03, 
1403715276412143104, -1.201939355554032410e-04, 5.435450048371720999e-04, -2.198836776844177195e-06, 8.951957747650228156e-03, -8.293900690253266372e-01, 3.669488928099795631e-03, 5.585861712445578942e-01, -8.302120817043833704e-04, -2.870311589663708442e-03, -1.041494730937612100e-03, -2.978663986512164810e-03, 2.130679049518568319e-02, 7.289284506833806909e-02, -2.593463746253547170e-02, 8.495137968535182438e-02, 5.335295699156587974e-03, 
