timestamp, p_WS_W_x, p_WS_W_y, p_WS_W_z, q_WS_x, q_WS_y, q_WS_z, q_WS_w, v_WS_W_x, v_WS_W_y, v_WS_W_z, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z
1403638128145096960, -1.495408999780746572e-04, -4.755202789451098500e-04, -1.595982901696517333e-04, -1.385455625766490208e-02, -8.374348551796783058e-01, 1.982323306166618778e-03, 5.463579275487855380e-01, -9.717438696776424653e-04, -7.408790624555258372e-04, 4.501209856614515263e-04, -1.740898709555622483e-04, 1.911529909053383616e-02, 7.348020862841202205e-02, -3.893576076945085007e-02, 8.637772708265387123e-02, 7.483066760204817522e-03, 
1403638128195097088, -1.075898359087427129e-04, -5.006617427743732677e-04, -1.602681161444928178e-04, -1.408176352065237946e-02, -8.375186875086938487e-01, 2.353491363655970878e-03, 5.462221279738350699e-01, 1.314905447497109791e-03, 8.433131325075491442e-04, -3.200306803037713892e-04, -2.508622833995502715e-04, 1.927729827284245523e-02, 7.349939846184674885e-02, -3.864246821632558865e-02, 8.613284265934957606e-02, 7.623138171563854058e-03, 
1403638128245096960, -1.601338673836501952e-04, -4.072028298715577119e-04, -1.459718431921364762e-04, -1.383558050858445243e-02, -8.374913817424599616e-01, 1.873257153863519498e-03, 5.462721420013392226e-01, -7.762998220733256880e-04, 7.043538729370825468e-04, -1.585053839990096690e-03, -2.777153219954835465e-04, 1.940870784962538814e-02, 7.361479331189450803e-02, -3.759840321104743199e-02, 8.673409921384314658e-02, 7.125685725665918506e-03, 
1403638128295097088, -1.018683443447947651e-04, -3.887736519619472376e-04, -1.031053481671370307e-04, -1.356012135755522291e-02, -8.374876995368669697e-01, 1.684913678665824182e-03, 5.462853075995274255e-01, 6.109610180131253682e-05, 6.858692323134114302e-04, 1.338087639286761939e-03, -1.828086371931052884e-04, 1.959296709640464054e-02, 7.370230602602545478e-02, -3.771121030284056014e-02, 8.724216649603187823e-02, 8.636971113594790056e-03, 
1403638128345096960, 5.824923911724955954e-06, -2.528799763358338649e-04, -3.038200793242155665e-05, -1.357472463669708550e-02, -8.375276553250192713e-01, 1.417351955303199898e-03, 5.462244451965222458e-01, 1.057730719100162878e-03, 1.597834445193194175e-03, 1.551415740845370509e-03, -2.231031320957435453e-04, 1.979422168645829025e-02, 7.388834231904918559e-02, -3.877728985003034423e-02, 8.531192730332055885e-02, 9.387474489575270767e-03, 
1403638128395097088, -8.854638393851187194e-05, -4.550596490017685134e-04, -5.455226523470575566e-05, -1.351734407040953295e-02, -8.374390485223213165e-01, 1.239433209298426534e-03, 5.463621374369118655e-01, -2.334170494749336546e-03, -1.150630333447675863e-03, -9.988980166416706972e-04, -6.158419585367968119e-05, 1.965003896549348539e-02, 7.393937823268627307e-02, -3.787352035369673242e-02, 8.493246695149263281e-02, 7.363024113391585315e-03, 
1403638128445096960, -2.235152391774030388e-05, -5.010181198502387757e-04, -9.688959995587336611e-05, -1.369488451701087600e-02, -8.374603931821388292e-01, 1.505773403889667551e-03, 5.463243291633087528e-01, -8.634212765098971858e-04, -6.412260791010828374e-04, -9.883469417482808935e-04, -3.544867045097407953e-05, 1.947423199919205705e-02, 7.384381407978245215e-02, -3.787442448910924991e-02, 8.473453337095433746e-02, 9.289707473872347090e-03, 
1403638128495097088, -1.020006689038917616e-04, -5.791309945675742052e-04, -2.044593184488600435e-04, -1.373888490421109991e-02, -8.374113562880485251e-01, 1.769445296158075626e-03, 5.463975955883626501e-01, 7.283445949866722540e-04, -1.369751706048442149e-03, -1.680394773966270615e-03, -2.862557134936141419e-04, 1.937138900343923428e-02, 7.379472285512962693e-02, -3.831204599478371664e-02, 8.338343028902214793e-02, 1.088811102616381483e-02, 
1403638128545096960, -4.230066546209563681e-05, -5.223030520123304269e-04, -2.014185190410817906e-04, -1.381293923100637352e-02, -8.374243580760337702e-01, 1.669100375732905043e-03, 5.463761170793240973e-01, 5.996532038993209433e-04, 1.253187011364702372e-03, 1.467967882730582458e-04, -2.995914630881741291e-04, 1.925069954234994579e-02, 7.377614218338861274e-02, -3.937128659386657931e-02, 8.309302641052263017e-02, 1.043565870457924608e-02, 
1403638128595097088, -2.818303634046463854e-05, -4.989848246996203942e-04, -1.490916678223450716e-04, -1.384337785650969870e-02, -8.374824114072427772e-01, 1.550988169980668102e-03, 5.462867066923084991e-01, -9.333199465074539566e-04, -2.100238600332993155e-04, -1.540716655235500974e-04, -3.694953457838342495e-04, 1.925731431903485516e-02, 7.374462666814461664e-02, -3.974299596630585796e-02, 8.441485812029395075e-02, 9.218689302986722914e-03, 
1403638128645096960, -1.230062997457094217e-04, -5.446120991123423391e-04, -2.644322158320101877e-04, -1.360847555392315396e-02, -8.374003079451355358e-01, 1.638258711721801578e-03, 5.464182004242573720e-01, -3.766620198019064725e-04, 1.244633005841991585e-03, -2.246154619528182433e-03, -4.984960165811142679e-04, 1.912145546006114097e-02, 7.378010946446790508e-02, -3.902879161275481235e-02, 8.381183661449177758e-02, 9.239309187792548242e-03, 
1403638128695097088, -2.763894541004352457e-04, -5.528607798177742269e-04, -3.139729367788729334e-04, -1.410320467436714659e-02, -8.375575866583635509e-01, 1.805466671898222318e-03, 5.461640128560536489e-01, -5.228563325402132630e-03, -2.822997614798386078e-03, -8.993660372828787917e-04, -5.651501472540849513e-04, 1.902483789266214489e-02, 7.377775800821707863e-02, -4.022982866415009129e-02, 8.252454814456641752e-02, 9.832296292466397372e-03, 
1403638128745096960, -3.658267507952298373e-04, -4.720387482475289689e-04, -3.453404818225696052e-04, -1.466232353613308378e-02, -8.377062706804339065e-01, 1.864037390277363190e-03, 5.459210068277360328e-01, -1.966682291325701389e-03, 4.680384151738235798e-03, -2.496259692891951518e-03, -5.619786736235412574e-04, 1.879476027099091784e-02, 7.382764397412963642e-02, -3.696936195947780196e-02, 8.209884389181454356e-02, 8.951370845261642090e-03, 
1403638128795097088, -4.901596535622631135e-04, -3.304381856933476984e-04, -3.397836549626077180e-04, -1.435823351727447302e-02, -8.377683538158632315e-01, 1.730142964704733249e-03, 5.458342542203117320e-01, 2.022759663161310430e-03, 3.122009941556391256e-03, -2.667606659435424986e-04, -9.384067333245216854e-04, 1.890694706794333879e-02, 7.390035813161437150e-02, -3.955049680668678430e-02, 8.390439198303308033e-02, 1.180090703893968244e-02, 
1403638128845096960, -5.358843322524719892e-04, -3.406826399086045954e-04, -3.692438089381014561e-04, -1.478021424195470612e-02, -8.379071623679400505e-01, 1.305021892997691160e-03, 5.456110605892511289e-01, -1.076465659697406919e-03, -6.574850704651807529e-03, 2.348886637057100656e-04, -9.319949022543826513e-04, 1.887731727065435419e-02, 7.390942847512947667e-02, -4.170693344596063112e-02, 8.254812887743323557e-02, 1.193176075238655716e-02, 
1403638128895097088, -7.770437698184374511e-04, -4.971256062775792012e-04, -3.781946627944356458e-04, -1.463508531415403172e-02, -8.380284690556109028e-01, 1.433994939627290322e-03, 5.454283115026847817e-01, 3.159791714731312231e-03, 8.907631897946202693e-03, 1.021607267530792772e-03, -9.804269189947856060e-04, 1.894178285612464416e-02, 7.387336296993750329e-02, -4.099775021565446598e-02, 8.269875473768210916e-02, 8.431671757259368016e-03, 
1403638128945096960, -5.943335076300783294e-04, -1.105659114707176368e-04, -2.842981492789885246e-04, -1.406551002617450682e-02, -8.378869477910425578e-01, 5.574666252389737188e-04, 5.456622704384792577e-01, -5.792162136110528560e-05, 3.417473850872187243e-04, -1.210207539459891534e-04, -8.934789244127753442e-04, 1.901023778162366437e-02, 7.407260677839297425e-02, -3.982121615502904471e-02, 8.360187816600642141e-02, 8.317322817274902524e-03, 
1403638128995097088, -5.191207362617176937e-04, -1.046443104570087028e-04, -2.660519634772330047e-04, -1.388776047749708947e-02, -8.379194826119507056e-01, 5.747517359553752821e-04, 5.456168439744897292e-01, 6.119534160175946549e-05, 2.350779754835900705e-03, 1.239557441318890575e-03, -8.658239225870301495e-04, 1.908858323445509694e-02, 7.417040625733703485e-02, -4.194954074645095704e-02, 8.265588965760045648e-02, 9.922152763558038033e-03, 
1403638129045096960, -7.959460321076937406e-04, -1.863267817439014692e-04, -1.229779236457488590e-04, -1.325672599850441849e-02, -8.376562778011722443e-01, 2.112681039228223305e-04, 5.460367889088375559e-01, -4.735271320627076203e-03, -3.600719218499751767e-03, 1.122438298357548297e-02, -7.783646185280361117e-04, 1.902184491143751877e-02, 7.414007541367700904e-02, -4.112345013372482871e-02, 8.429371517108814882e-02, 9.926963577305639511e-03, 
1403638129095097088, -7.937117679248000338e-04, -4.711965504184265009e-04, 7.116865887834470219e-04, -1.075990396745648940e-02, -8.377885740139843218e-01, -2.378346380231159858e-03, 5.458835710906875249e-01, -1.875804011572224095e-03, -1.327392433394330301e-02, 1.830616180366288412e-02, -7.510029711905433138e-04, 1.903447432008501666e-02, 7.410065976562543733e-02, -3.848526957588153247e-02, 8.534043037283323141e-02, 1.060259864751918538e-02, 
1403638129145096960, -6.813446549823573735e-04, -7.782497878426828655e-04, 1.847201009425024484e-03, -9.554764967705473358e-03, -8.373799059075426321e-01, -4.191856727127945409e-03, 5.465217543573778203e-01, -1.574460573455941552e-03, 7.269401688008612309e-04, 2.884491596490553270e-02, -8.898333435866061366e-04, 1.890389465931128707e-02, 7.399106434655995657e-02, -3.820585972171028355e-02, 8.188648195942120622e-02, 1.047736057390114689e-02, 
1403638129195097088, -8.008034502341178883e-04, -7.716386512404145148e-04, 3.545132607570383645e-03, -1.022271731301663267e-02, -8.361325467182493254e-01, -3.642449870883863149e-03, 5.484200880056554483e-01, -3.825085694860605890e-03, -4.506544020531543827e-03, 4.216144405360181674e-02, -8.696319831717817762e-04, 1.884564403869709234e-02, 7.392909416228742037e-02, -3.907814887572497176e-02, 7.861708432145914083e-02, 1.064540448918540119e-02, 
1403638129245096960, -1.002562695172513766e-03, -2.979488572600463435e-04, 6.729237077980658281e-03, -1.532933906153017070e-02, -8.331438091630130049e-01, 3.953664875146614861e-03, 5.528297867801054144e-01, -3.036631062089306058e-03, 2.104165581820984648e-02, 7.525828035786216730e-02, -9.771390471752512512e-04, 1.898369614781122636e-02, 7.362516535587820821e-02, -3.983004268235156020e-02, 7.875079477805697892e-02, 1.168755703390640319e-02, 
1403638129295097088, -1.182833801084845482e-03, 9.178822918892954675e-04, 1.231206968351224174e-02, -2.658443108218376191e-02, -8.270825987891573527e-01, 1.564341980151521400e-02, 5.612333972788183800e-01, 4.055281311476384605e-03, 3.505276778332989951e-02, 1.227134018458132803e-01, -8.893514921335578943e-04, 1.888547208236407426e-02, 7.354220059272731369e-02, -4.117687682159982404e-02, 8.087331024327394646e-02, 1.102898011187272882e-02, 
1403638129345096960, -7.536049084459551291e-04, 3.080110853154197515e-03, 1.827477234059095290e-02, -4.063164869853107264e-02, -8.192332276224061349e-01, 2.828381763641696703e-02, 5.713195371622822316e-01, 1.257809933594124414e-02, 3.780571043049137103e-02, 1.167596019893304554e-01, -9.023814302573782880e-04, 1.888329527448417283e-02, 7.351895019491146155e-02, -4.074453130779229909e-02, 8.067899770416250838e-02, 1.097894400917127748e-02, 
1403638129395097088, -2.794475094699731496e-04, 4.873747474864680886e-03, 2.235969213589655835e-02, -5.280577584679222586e-02, -8.135651249273737617e-01, 4.056043777093465419e-02, 5.776488452571814092e-01, 1.175231006892662501e-02, 3.177676028449153561e-02, 9.318769841714563684e-02, -1.088859214708668777e-03, 1.883552485761358364e-02, 7.319580018115662279e-02, -4.023522875678713084e-02, 8.170004631155493302e-02, 1.073938685619117706e-02, 
1403638129445096960, 2.488234592322094560e-04, 6.133226458143960572e-03, 2.631126951034026829e-02, -5.737311306924593873e-02, -8.139153184769866156e-01, 4.468903751400959273e-02, 5.764139746495746675e-01, 7.242696368281079100e-03, 1.198756844313562421e-02, 6.343848046201785995e-02, -1.096793390734381469e-03, 1.881052264156079373e-02, 7.318742959136194381e-02, -4.032204318807417615e-02, 8.199781711462804379e-02, 1.107098137965175332e-02, 
1403638129495097088, -1.702025024032520516e-04, 5.420857950427297040e-03, 2.867455208713341752e-02, -5.280332079750218316e-02, -8.198041699021034745e-01, 4.200691004099402215e-02, 5.686548617858525612e-01, -6.994510800323644820e-03, -1.369489454855738787e-02, 4.610149403002977708e-02, -1.105968063507929309e-03, 1.869393200404369931e-02, 7.321043371332038030e-02, -3.873664270958504519e-02, 9.059752891768520222e-02, 8.689594700556487958e-03, 
1403638129545096960, -1.231922866189008418e-03, 4.204521226030872097e-03, 3.152116757387132817e-02, -4.204223996880534359e-02, -8.271956584472833773e-01, 3.492546046968191681e-02, 5.592495014886929017e-01, -1.601252392691771345e-02, -3.102304978722721443e-02, 6.179977374883414282e-02, -1.045845160126769591e-03, 1.874164292358737952e-02, 7.328895552578171269e-02, -4.009143553154104894e-02, 9.385015204779975639e-02, 4.545912592195640659e-03, 
1403638129595097088, -2.150935878576378402e-03, 2.684484858569171056e-03, 3.569225664220888189e-02, -2.937931477401673278e-02, -8.331747336711459173e-01, 2.520826504012365493e-02, 5.516532084644221179e-01, -1.694915170370486432e-02, -1.969331652436969587e-02, 8.267052312914592582e-02, -9.944063834815934644e-04, 1.880254361317615711e-02, 7.341464044070993011e-02, -3.606454720958046645e-02, 8.800975980265002274e-02, 5.665326680792552583e-03, 
1403638129645096960, -3.010490932462094298e-03, 1.426389660448998788e-03, 4.108786149285829914e-02, -1.982184370448230454e-02, -8.359917889266471613e-01, 1.716463176626729578e-02, 5.481151327738612578e-01, -1.522171503580533117e-02, -1.827607120472174787e-02, 1.122314759735713874e-01, -1.347650486611627878e-03, 1.817345218843830629e-02, 7.263557411210912196e-02, -2.849595359585501905e-02, 1.008638320415490980e-01, -5.256225066865268317e-03, 
1403638129695097088, -3.489539258804164566e-03, 1.394396176039828118e-03, 4.637738489080294596e-02, -1.642413584354775885e-02, -8.351779331055921851e-01, 1.332767698754670251e-02, 5.495729622546758897e-01, -9.243028453641439005e-03, -3.613907033534540132e-03, 1.278061459035984837e-01, -1.381514756046976246e-03, 1.808849978449452930e-02, 7.273451514452908273e-02, -2.971042655182034448e-02, 9.796222014296851466e-02, -3.818719831248742081e-03, 
1403638129745096960, -3.545834384370778573e-03, 1.330007712661397147e-03, 5.310361190615985744e-02, -1.743026744852450502e-02, -8.326352995641786991e-01, 1.425501587876732562e-02, 5.533637485584320670e-01, -1.994179972088020326e-03, -3.939948393234450619e-03, 1.402801590996168579e-01, -1.339965199364709456e-03, 1.797906395352699693e-02, 7.285689539217307664e-02, -2.825779068692818932e-02, 9.748698259538406130e-02, 3.028702302721250714e-03, 
1403638129795097088, -4.169291336152022333e-03, 5.919684185275127849e-04, 6.023484804033994722e-02, -1.782613208917388850e-02, -8.325558972177549144e-01, 1.602206283101807738e-02, 5.534222624048634742e-01, -1.016094971015078958e-02, -1.747688131610291781e-02, 1.586381200041866724e-01, -1.530135556998741143e-03, 1.785763064882990234e-02, 7.279191955057275065e-02, -2.974042040960593949e-02, 1.005696693840990308e-01, -4.240718879447645008e-03, 
1403638129845096960, -4.607110833319357293e-03, -4.911437510689080051e-04, 6.873838214870352237e-02, -1.543720920528886785e-02, -8.356760341141314941e-01, 1.604446313623781456e-02, 5.487712034918552639e-01, -1.038049905856039748e-02, -2.870687015220705143e-02, 1.883097817622067516e-01, -1.548321719618226408e-03, 1.779502728019238464e-02, 7.279210955945170092e-02, -3.068401004288116504e-02, 1.000744320082675720e-01, -3.601516101234809083e-03, 
1403638129895097088, -4.955149492100739336e-03, -1.964818913762925254e-03, 7.819720700155594062e-02, -1.176705263721116931e-02, -8.389706082813100929e-01, 1.549154885749553547e-02, 5.438288948063697559e-01, -1.232604581200598230e-02, -3.086106894575578116e-02, 2.369838626961537076e-01, -1.677132845155680481e-03, 1.745762639000850158e-02, 7.269849466396655080e-02, -2.961762644502906675e-02, 9.845104792964168294e-02, -5.214299064240522120e-03, 
1403638129945096960, -5.729194262156521271e-03, -3.239186223832023464e-03, 9.312892799264420318e-02, -8.067883534982960361e-03, -8.403164378305457705e-01, 1.416943089163927652e-02, 5.418509211907419632e-01, -1.277422673621655264e-02, -2.482914457370156980e-02, 2.962108430772771861e-01, -1.752974101847493355e-03, 1.714151271726958858e-02, 7.279042223814459478e-02, -2.572812801960365839e-02, 9.798747064605040080e-02, -4.621587007592722809e-04, 
1403638129995097088, -7.225072914296319995e-03, -4.848561528097637165e-03, 1.137739965839546369e-01, -8.152796074985195485e-03, -8.378389552403889828e-01, 1.565381729273329289e-02, 5.456320875846828455e-01, -2.129157392996596301e-02, -2.471753690542322079e-02, 3.470839163823584150e-01, -1.808206313981839362e-03, 1.687577419837911138e-02, 7.278564680091798023e-02, -2.664761440932855718e-02, 9.751073987508852847e-02, -3.716735833928508804e-03, 
1403638130045096960, -7.970605254721957467e-03, -5.434104611068162581e-03, 1.310750641313898901e-01, -1.229167676901965489e-02, -8.327166927688438580e-01, 2.011344585896481657e-02, 5.531973188311775091e-01, -1.431472154938730201e-02, -7.392463009697093981e-03, 3.778459973564740060e-01, -1.875944843445100920e-03, 1.670395504214159180e-02, 7.275360673633153585e-02, -2.686408765948050670e-02, 9.955986693466281623e-02, -2.736926324273297653e-03, 
1403638130095097088, -8.004261990509520253e-03, -5.362450747908746596e-03, 1.471943425623566948e-01, -1.639883276379529645e-02, -8.277373218938253174e-01, 2.554539287949945600e-02, 5.602940630871033889e-01, -6.114622980800189442e-03, -1.194218314862773370e-02, 3.834411412636993810e-01, -2.017407214806541619e-03, 1.623917295114519349e-02, 7.257088176244941291e-02, -2.668520963643690805e-02, 1.015102136254766030e-01, -8.591981832272956770e-04, 
1403638130145096960, -8.131957036498320412e-03, -6.139272417212958931e-03, 1.660916182666619667e-01, -1.718474769678036973e-02, -8.252523532835586151e-01, 2.948096253062189309e-02, 5.637323041079113084e-01, -3.510206656813085889e-04, -1.935596138905469263e-02, 3.778769996047339763e-01, -1.999863151387311702e-03, 1.618392839167015484e-02, 7.260309781718617128e-02, -2.561573974064083534e-02, 1.004049334137752381e-01, 1.621038182992495065e-03, 
1403638130195097088, -8.155673201858641350e-03, -7.289339985114735160e-03, 1.860798875914609629e-01, -1.411655987707407731e-02, -8.248605337979695307e-01, 3.097693144859547942e-02, 5.643104218759340540e-01, 3.030162549520801132e-03, -2.170736451305562906e-02, 3.818381177736819843e-01, -2.140979022240944649e-03, 1.565814208883405112e-02, 7.241392064789776983e-02, -2.266849456403439642e-02, 9.847006443497222095e-02, 3.627994832305610987e-03, 
1403638130245096960, -8.386419283177222114e-03, -8.699229269089068031e-03, 2.062509003248108042e-01, -1.060692654542728236e-02, -8.244348637156154735e-01, 3.200161831001523127e-02, 5.649518077013425676e-01, 5.413868076809523651e-03, -2.493487038172652673e-02, 3.978633373627570857e-01, -2.164676735094358141e-03, 1.525090894863924580e-02, 7.255769537890277565e-02, -2.468518843203732285e-02, 9.840318896746151622e-02, 2.088653233380140944e-03, 
1403638130295097088, -8.794916366029222402e-03, -9.168629657218714535e-03, 2.129394842949405287e-01, -1.122837868200238405e-02, -8.214183025068733102e-01, 3.579971344113802578e-02, 5.690907452563542801e-01, 1.208152918939758673e-02, -6.360212650036265770e-03, 4.024776359467948095e-01, -2.141041948709111915e-03, 1.507893848789925231e-02, 7.281327073109834791e-02, -2.688580350085963827e-02, 9.872931278834136404e-02, -3.703394292009592331e-03, 
1403638130345096960, -8.086768852855535580e-03, -9.225539269465123440e-03, 2.246633593979969201e-01, -1.629032492606791171e-02, -8.170857565132939593e-01, 4.191776851429362960e-02, 5.747594214101091614e-01, 1.868063700347269429e-02, -1.089636712945247533e-02, 3.960575125626570325e-01, -2.136867375149580431e-03, 1.488093341322585354e-02, 7.298446746283308861e-02, -2.584337397542081291e-02, 9.668528412004118167e-02, -4.677240784777503442e-03, 
1403638130395097088, -6.823425460831092186e-03, -9.516325065692084542e-03, 2.437434687774695519e-01, -2.016989655874067838e-02, -8.136232832793917069e-01, 4.783470640721003420e-02, 5.790700899212534170e-01, 3.399391301650696307e-02, -2.823922590063968584e-03, 3.790739896675152654e-01, -2.136484260088988233e-03, 1.484891103876006917e-02, 7.301271595518724067e-02, -2.567093297921799189e-02, 9.659200383695153158e-02, -4.501039358589202684e-03, 
