Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
37,0,-0.023360,0.039428,0.525262,0.849706,2048.249756,2940.420898,759.745239
38,0,-0.024211,0.037973,0.526525,0.848966,2048.339600,2940.360596,759.743958
39,0,-0.024699,0.037023,0.527268,0.848533,2048.390869,2940.325439,759.742981
40,0,-0.024999,0.036447,0.527699,0.848281,2048.409912,2940.310059,759.750671
41,0,-0.025239,0.036138,0.527967,0.848120,2048.416748,2940.297607,759.758850
42,0,-0.024484,0.037457,0.526900,0.848748,2048.320801,2940.320801,759.818726
43,0,-0.024002,0.038247,0.526237,0.849138,2048.266846,2940.333496,759.852173
44,0,-0.024586,0.037298,0.527028,0.848673,2048.328857,2940.311035,759.831848
45,0,-0.025080,0.036517,0.527626,0.848321,2048.365234,2940.299072,759.810608
46,0,-0.025385,0.035826,0.528006,0.848105,2048.389893,2940.294678,759.791321
47,0,-0.025564,0.035753,0.528143,0.848017,2048.399902,2940.300537,759.799500
48,0,-0.025680,0.035663,0.528233,0.847961,2048.404541,2940.304443,759.805603
49,0,-0.025705,0.035779,0.528232,0.847956,2048.408203,2940.309814,759.819397
50,0,-0.024901,0.037192,0.526880,0.848760,2048.285645,2940.345215,759.873840
51,0,-0.025635,0.036112,0.526701,0.848896,2048.208984,2940.343018,759.865906
52,0,-0.024800,0.037859,0.526678,0.848859,2048.284424,2940.333008,759.941895
53,0,-0.024246,0.038883,0.526636,0.848855,2048.329590,2940.327637,759.986389
54,0,-0.023927,0.039561,0.526600,0.848855,2048.359863,2940.324707,760.013794
55,0,-0.023770,0.039974,0.526625,0.848824,2048.381836,2940.320801,760.031067
56,0,-0.024492,0.039698,0.526923,0.848632,2048.333740,2940.328613,760.025146
57,0,-0.023293,0.040293,0.526855,0.848680,2048.393799,2940.299072,760.065186
58,0,-0.022553,0.040714,0.526801,0.848714,2048.428711,2940.289307,760.083435
59,0,-0.022105,0.040968,0.526792,0.848718,2048.454102,2940.284424,760.077332
60,0,-0.021688,0.041227,0.526736,0.848751,2048.485352,2940.287598,760.065186
61,0,-0.021397,0.041364,0.526731,0.848755,2048.518311,2940.287598,760.047852
62,0,-0.021314,0.041412,0.526722,0.848761,2048.540771,2940.284424,760.029785
63,0,-0.022258,0.039839,0.527899,0.848080,2048.632812,2940.247070,759.964966
64,0,-0.021712,0.040276,0.527391,0.848390,2048.639893,2940.288574,759.851074
65,0,-0.022353,0.040619,0.527002,0.848599,2048.637695,2940.273682,759.864807
66,0,-0.022640,0.040011,0.527904,0.848059,2048.787354,2940.271973,759.694458
67,0,-0.023601,0.038359,0.529388,0.847184,2048.751465,2940.124268,759.729004
68,0,-0.022169,0.039473,0.528721,0.847587,2048.688721,2940.112549,759.891541
69,0,-0.021246,0.040180,0.528332,0.847821,2048.657715,2940.105957,759.990234
70,0,-0.020467,0.040680,0.528096,0.847963,2048.650146,2940.092773,760.046326
71,0,-0.019556,0.040976,0.528104,0.847965,2048.674561,2940.042725,760.051697
72,0,-0.017583,0.041301,0.528192,0.847937,2048.755371,2939.933350,759.994019
73,0,-0.014578,0.041602,0.528450,0.847819,2048.904785,2939.760498,759.866699
74,0,-0.013237,0.040270,0.529823,0.847048,2049.070801,2939.544434,759.671753
75,0,-0.010789,0.040616,0.529810,0.847075,2049.127441,2939.397461,759.605591
76,0,-0.014189,0.038854,0.530415,0.846728,2049.065918,2939.530029,759.443848
77,0,-0.015335,0.039244,0.529586,0.847209,2048.956299,2939.643066,759.440308
78,0,-0.016782,0.038020,0.530262,0.846814,2048.983398,2939.638428,759.331604
79,0,-0.018006,0.036411,0.530967,0.846418,2048.992676,2939.617188,759.184265
80,0,-0.018459,0.035829,0.531247,0.846258,2049.017578,2939.617432,759.110168
81,0,-0.015111,0.036237,0.531677,0.846036,2049.181885,2939.426514,759.093689
82,0,-0.012721,0.038442,0.530572,0.846672,2049.183350,2939.433838,759.173462
83,0,-0.011857,0.040030,0.529726,0.847140,2049.176270,2939.471436,759.202454
84,0,-0.015052,0.037266,0.530340,0.846832,2049.145996,2939.670410,759.318237
85,0,-0.015483,0.036217,0.530595,0.846710,2049.093262,2939.815430,759.505493
86,0,-0.016606,0.035303,0.530587,0.846732,2049.062500,2939.941162,759.574158
87,0,-0.017596,0.035375,0.530240,0.846926,2049.035889,2940.050781,759.631042
88,0,-0.017101,0.037387,0.528664,0.847835,2048.933350,2940.171631,759.767883
89,0,-0.018185,0.036561,0.529086,0.847585,2048.935303,2940.231445,759.765137
90,0,-0.017173,0.036139,0.530252,0.846896,2048.813232,2940.291992,759.765930
91,0,-0.020166,0.035433,0.530209,0.846886,2048.856201,2940.241699,759.902893
92,0,-0.022613,0.035164,0.530000,0.846967,2048.951416,2940.254150,759.931946
93,0,-0.024832,0.035136,0.529592,0.847161,2049.074219,2940.290039,759.891418
94,0,-0.027991,0.033316,0.530095,0.846821,2049.312988,2940.293457,759.741272
95,0,-0.029029,0.031227,0.529954,0.846954,2049.170410,2940.208984,759.708374
96,0,-0.029253,0.029967,0.530064,0.846923,2049.142334,2940.173828,759.573486
97,0,-0.027092,0.031883,0.528857,0.847679,2049.036865,2940.183838,759.487000
98,0,-0.025387,0.033116,0.528021,0.848206,2048.972656,2940.213867,759.348633
99,0,-0.023076,0.034155,0.528034,0.848222,2048.888916,2940.347168,759.186157
100,0,-0.022799,0.034770,0.527536,0.848515,2048.926514,2940.351562,759.016357
101,0,-0.023581,0.037162,0.527647,0.848323,2048.990723,2940.513916,758.627441
102,0,-0.020406,0.039810,0.527683,0.848263,2048.741699,2940.522461,758.573242
103,0,-0.016875,0.040399,0.528442,0.847840,2048.583252,2940.678955,758.619934
104,0,-0.014832,0.040794,0.528869,0.847593,2048.532471,2940.756348,758.631531
105,0,-0.013567,0.041570,0.529345,0.847279,2048.389160,2940.862305,758.640930
106,0,-0.012609,0.049606,0.522506,0.851098,2047.640503,2940.284424,758.506592
107,0,-0.012559,0.054611,0.517846,0.853637,2047.324219,2939.941895,758.427063
108,0,-0.012824,0.057977,0.514635,0.855351,2047.180908,2939.739990,758.387207
109,0,-0.013485,0.060021,0.512454,0.856508,2047.119873,2939.625000,758.368408
110,0,-0.014346,0.061360,0.510782,0.857398,2047.098877,2939.548584,758.347717
111,0,-0.015243,0.062085,0.509651,0.858003,2047.097168,2939.447021,758.277100
112,0,-0.016148,0.060383,0.509219,0.858364,2047.263428,2939.375000,758.166931
113,0,-0.016436,0.059201,0.508978,0.858584,2047.363525,2939.204346,757.996033
114,0,-0.016182,0.058243,0.508796,0.858762,2047.424072,2938.981445,757.788208
115,0,-0.015852,0.058596,0.509126,0.858549,2047.343994,2938.701904,757.529114
116,0,-0.015345,0.058789,0.509358,0.858407,2047.302734,2938.571289,757.363525
117,0,-0.014895,0.058771,0.509563,0.858295,2047.264771,2938.562988,757.326172
118,0,-0.014765,0.058666,0.509715,0.858214,2047.249268,2938.641602,757.408142
119,0,-0.014913,0.058896,0.509715,0.858196,2047.235474,2938.812256,757.544312
120,0,-0.015110,0.059376,0.509717,0.858158,2047.216675,2939.028076,757.680359
121,0,-0.015515,0.059873,0.509598,0.858187,2047.190674,2939.206543,757.780334
122,0,-0.015789,0.060414,0.509369,0.858280,2047.166138,2939.326416,757.850342
123,0,-0.015886,0.060921,0.509252,0.858312,2047.149414,2939.354248,757.872986
124,0,-0.015530,0.061138,0.509283,0.858284,2047.132202,2939.322021,757.860168
125,0,-0.015035,0.061024,0.509555,0.858139,2047.108643,2939.237061,757.822571
126,0,-0.014533,0.059014,0.510295,0.857849,2047.170654,2939.150879,757.790649
127,0,-0.013939,0.057561,0.510905,0.857594,2047.162964,2939.095947,757.771667
128,0,-0.014494,0.056824,0.510738,0.857734,2047.159912,2939.094971,757.742126
129,0,-0.014718,0.056171,0.510871,0.857694,2047.071899,2939.138916,757.716431
130,0,-0.013066,0.055468,0.511889,0.857159,2046.850464,2939.519287,757.876526
131,0,-0.012329,0.054924,0.512582,0.856791,2046.674194,2939.698242,757.940613
132,0,-0.011717,0.054447,0.513155,0.856487,2046.541504,2939.788574,757.986389
133,0,-0.011529,0.054139,0.513506,0.856299,2046.460449,2939.825684,757.994080
134,0,-0.011359,0.054015,0.513759,0.856157,2046.416260,2939.863525,757.971741
135,0,-0.011299,0.055168,0.514144,0.855853,2046.302124,2939.843018,757.889526
136,0,-0.011182,0.055598,0.514589,0.855559,2046.280151,2939.857178,757.805359
137,0,-0.011048,0.055830,0.514893,0.855363,2046.288208,2939.864746,757.734985
138,0,-0.009947,0.056146,0.514147,0.855805,2046.456543,2939.649170,757.655457
139,0,-0.009167,0.056311,0.513722,0.856058,2046.545044,2939.502441,757.625671
140,0,-0.008700,0.056366,0.513552,0.856161,2046.590332,2939.406494,757.638855
141,0,-0.008456,0.056473,0.513316,0.856298,2046.606567,2939.347656,757.670410
142,0,-0.008330,0.056694,0.513161,0.856377,2046.590088,2939.317871,757.691711
143,0,-0.008362,0.056737,0.513137,0.856389,2046.577271,2939.331299,757.709351
144,0,-0.008401,0.056932,0.513003,0.856455,2046.562256,2939.364014,757.723877
145,0,-0.008560,0.057174,0.512841,0.856535,2046.567383,2939.391846,757.737671
146,0,-0.008581,0.057425,0.512642,0.856637,2046.592285,2939.420166,757.747986
147,0,-0.008469,0.057837,0.512522,0.856682,2046.624146,2939.442627,757.753174
148,0,-0.008482,0.058084,0.512470,0.856696,2046.668945,2939.454590,757.755066
149,0,-0.008408,0.058306,0.512372,0.856741,2046.721191,2939.475098,757.763916
150,0,-0.008288,0.058435,0.512405,0.856714,2046.760742,2939.492920,757.777588
151,0,-0.008276,0.058551,0.512373,0.856724,2046.799927,2939.489258,757.793640
152,0,-0.008111,0.058592,0.512322,0.856754,2046.826660,2939.488770,757.812988
153,0,-0.008148,0.058413,0.512310,0.856773,2046.858032,2939.478271,757.812988
154,0,-0.008183,0.058151,0.512363,0.856759,2046.882568,2939.465088,757.784790
155,0,-0.008327,0.058051,0.512307,0.856798,2046.896729,2939.453613,757.724609
156,0,-0.008426,0.057852,0.512292,0.856819,2046.915039,2939.450195,757.655273
157,0,-0.008480,0.057759,0.512269,0.856839,2046.919556,2939.451904,757.592407
158,0,-0.008537,0.057696,0.512191,0.856889,2046.923584,2939.464111,757.549316
159,0,-0.008665,0.057670,0.512078,0.856957,2046.930298,2939.475830,757.531006
160,0,-0.008772,0.057723,0.511956,0.857025,2046.943848,2939.500244,757.535034
161,0,-0.008932,0.057815,0.512009,0.856986,2046.973022,2939.515137,757.538879
162,0,-0.008985,0.058025,0.512064,0.856938,2047.021118,2939.531494,757.522949
163,0,-0.009055,0.058422,0.511947,0.856980,2047.092407,2939.542969,757.474548
164,0,-0.009082,0.058857,0.511802,0.857037,2047.168945,2939.568604,757.396362
165,0,-0.009019,0.059312,0.511608,0.857122,2047.244263,2939.594482,757.300720
166,0,-0.009093,0.058187,0.511702,0.857142,2047.419067,2939.647461,757.206726
167,0,-0.008577,0.059119,0.511534,0.857184,2047.428833,2939.621094,757.081238
168,0,-0.008152,0.059529,0.511494,0.857184,2047.482300,2939.574707,756.945190
169,0,-0.007612,0.059811,0.511585,0.857115,2047.544189,2939.513672,756.804688
170,0,-0.007497,0.058275,0.511870,0.857051,2047.725220,2939.501953,756.678955
171,0,-0.007403,0.057316,0.511963,0.857061,2047.842285,2939.480713,756.546265
172,0,-0.007283,0.056620,0.512064,0.857048,2047.904785,2939.454834,756.394836
173,0,-0.010599,0.047445,0.518945,0.853424,2048.878662,2939.872559,756.588623
174,0,-0.012571,0.041783,0.523175,0.851107,2049.317627,2940.030029,756.571045
175,0,-0.013504,0.038428,0.525770,0.849651,2049.479736,2940.061768,756.478333
176,0,-0.013947,0.036451,0.527271,0.848801,2049.561035,2940.023193,756.356812
177,0,-0.013987,0.035372,0.528238,0.848244,2049.608398,2939.959717,756.234009
178,0,-0.013806,0.034711,0.528794,0.847928,2049.660400,2939.888672,756.138855
179,0,-0.013583,0.034333,0.529108,0.847751,2049.687256,2939.826416,756.067627
180,0,-0.013447,0.034039,0.529351,0.847613,2049.701172,2939.762207,756.017029
181,0,-0.013325,0.033848,0.529565,0.847489,2049.691650,2939.718018,755.980164
182,0,-0.013145,0.033810,0.529672,0.847427,2049.671875,2939.695801,755.947144
183,0,-0.013061,0.033949,0.529791,0.847347,2049.653320,2939.694336,755.901428
184,0,-0.012968,0.034220,0.529900,0.847270,2049.650879,2939.719727,755.826599
185,0,-0.012944,0.034574,0.530010,0.847187,2049.675537,2939.758057,755.717224
186,0,-0.013217,0.034612,0.529994,0.847191,2049.739502,2939.787598,755.577026
187,0,-0.008055,0.044362,0.524588,0.850161,2048.634521,2939.484863,755.133301
188,0,-0.006569,0.050628,0.519804,0.852759,2048.323486,2939.128418,754.731750
189,0,-0.005466,0.054434,0.516813,0.854349,2048.226562,2938.939697,754.490906
190,0,-0.002947,0.054775,0.516581,0.854479,2048.163086,2939.091553,754.465698
191,0,-0.001308,0.054935,0.516466,0.854543,2048.168213,2939.140625,754.413879
192,0,-0.000318,0.055023,0.516482,0.854528,2048.185059,2939.157715,754.345398
193,0,0.000186,0.055024,0.516420,0.854566,2048.201904,2939.165771,754.278809
194,0,0.000335,0.055035,0.516356,0.854604,2048.219482,2939.183105,754.225403
195,0,0.000268,0.055107,0.516304,0.854630,2048.236572,2939.216064,754.184387
196,0,0.000172,0.055209,0.516220,0.854675,2048.248535,2939.250977,754.154663
197,0,0.000106,0.055363,0.516195,0.854680,2048.268066,2939.268555,754.124207
198,0,0.000011,0.055571,0.516077,0.854738,2048.302002,2939.271240,754.086731
199,0,0.000011,0.055887,0.515993,0.854767,2048.338867,2939.264648,754.029480
200,0,-0.001596,0.056556,0.514437,0.855659,2048.553223,2939.087402,753.889160
201,0,-0.002691,0.057050,0.513488,0.856194,2048.684326,2939.013184,753.802979
202,0,-0.003320,0.057400,0.512888,0.856528,2048.775391,2938.993896,753.742493
203,0,-0.003705,0.057598,0.512551,0.856715,2048.861084,2938.990234,753.699829
204,0,-0.003794,0.057798,0.512420,0.856779,2048.950684,2939.000732,753.662720
205,0,-0.003686,0.057950,0.512455,0.856748,2049.049316,2939.021484,753.618591
206,0,-0.003257,0.059412,0.512690,0.856510,2049.066162,2938.983887,753.530457
207,0,-0.003014,0.060394,0.512871,0.856333,2049.164062,2938.978760,753.445618
208,0,-0.002723,0.061106,0.512877,0.856280,2049.301270,2938.973389,753.353271
209,0,-0.002361,0.061752,0.512695,0.856344,2049.449951,2938.974854,753.255310
210,0,-0.001843,0.062332,0.512684,0.856310,2049.599854,2938.978027,753.132690
211,0,-0.001233,0.062887,0.512798,0.856202,2049.749023,2938.990479,752.988464
212,0,-0.000727,0.061995,0.513171,0.856044,2050.037598,2939.077148,752.867554
213,0,-0.000042,0.061561,0.513603,0.855817,2050.293213,2939.136719,752.754333
214,0,0.000693,0.061487,0.513979,0.855596,2050.538818,2939.182129,752.654114
215,0,-0.001904,0.053278,0.520950,0.851921,2051.759766,2939.686768,752.930298
216,0,-0.003216,0.048394,0.525129,0.849639,2052.364990,2939.913086,752.976868
217,0,-0.004098,0.045477,0.527746,0.848174,2052.742676,2940.003174,752.889282
218,0,-0.002917,0.044680,0.529904,0.846875,2052.701904,2940.133057,752.788330
219,0,-0.002080,0.044281,0.531187,0.846094,2052.801514,2940.198486,752.639832
220,0,0.001928,0.052606,0.526094,0.848796,2051.958740,2939.819092,752.186096
221,0,0.004689,0.057731,0.523160,0.850264,2051.709961,2939.686523,751.949219
222,0,0.006734,0.061006,0.521480,0.851053,2051.711426,2939.625732,751.799805
223,0,0.008204,0.063058,0.520512,0.851483,2051.801270,2939.560791,751.667725
224,0,0.009330,0.064419,0.519880,0.851756,2051.894531,2939.488525,751.557007
225,0,0.014609,0.064133,0.523317,0.849596,2051.764648,2940.029297,751.387634
226,0,0.018603,0.065528,0.525289,0.848193,2051.507568,2940.198242,751.281921
227,0,0.020995,0.066135,0.526434,0.847380,2051.327393,2940.230957,751.215149
228,0,0.022535,0.066370,0.527062,0.846932,2051.152588,2940.217041,751.190674
229,0,0.023320,0.066309,0.527390,0.846711,2050.972412,2940.177002,751.192078
230,0,0.023629,0.066132,0.527589,0.846592,2050.808838,2940.142578,751.211426
231,0,0.023805,0.066065,0.527689,0.846530,2050.667725,2940.145996,751.232178
232,0,0.023887,0.065915,0.527788,0.846478,2050.559814,2940.153564,751.243958
233,0,0.024033,0.065772,0.527874,0.846431,2050.483154,2940.149170,751.249207
234,0,0.024295,0.065562,0.527989,0.846368,2050.430664,2940.135742,751.254211
235,0,0.024646,0.065289,0.528090,0.846316,2050.379883,2940.108154,751.257446
236,0,0.024940,0.064929,0.528196,0.846269,2050.318115,2940.068604,751.250671
237,0,0.025055,0.064477,0.528342,0.846209,2050.259766,2940.045410,751.237671
238,0,0.024831,0.063886,0.528379,0.846237,2050.102539,2939.992676,751.208557
239,0,0.024072,0.061536,0.528043,0.846643,2049.206299,2939.671875,751.278259
240,0,0.020766,0.058388,0.527727,0.847150,2048.144531,2939.429688,751.407959
241,0,0.017655,0.056527,0.527758,0.847328,2047.494385,2939.479492,751.559570
242,0,0.013527,0.055664,0.528450,0.847030,2047.349243,2939.434326,751.822388
243,0,0.012806,0.055779,0.527466,0.847646,2046.361206,2939.738281,752.109985
244,0,0.010629,0.052485,0.527122,0.848100,2045.878906,2939.850830,752.397766
245,0,0.008690,0.050253,0.526913,0.848388,2045.437378,2940.003906,752.749268
246,0,0.007170,0.048702,0.526847,0.848533,2045.074463,2940.102783,753.019897
247,0,-0.007972,0.027477,0.529809,0.847634,2047.518311,2939.674316,753.711426
248,0,-0.017123,0.014201,0.531534,0.846744,2048.575195,2939.420898,754.050354
249,0,-0.022667,0.006180,0.532669,0.845997,2049.109863,2939.214355,754.245972
250,0,-0.015366,0.024834,0.524321,0.851020,2047.105347,2938.523682,753.760986
251,0,-0.011150,0.035179,0.519777,0.853505,2046.285889,2938.128418,753.533936
252,0,-0.008726,0.040394,0.517468,0.854704,2046.005493,2937.900391,753.385803
253,0,-0.007225,0.043614,0.515978,0.855460,2045.935913,2937.715820,753.245178
254,0,-0.006017,0.045673,0.514998,0.855952,2045.945190,2937.541504,753.102051
255,0,-0.005078,0.047023,0.514561,0.856148,2045.963501,2937.320068,752.963440
256,0,-0.002646,0.045795,0.515668,0.855560,2045.967773,2937.410645,752.990906
257,0,-0.000931,0.045232,0.516426,0.855136,2046.009521,2937.375488,752.947876
258,0,0.000042,0.045046,0.516837,0.854898,2046.051514,2937.328857,752.930664
259,0,0.000307,0.045071,0.516987,0.854806,2046.085327,2937.306396,752.981323
260,0,0.000148,0.045289,0.516979,0.854799,2046.098511,2937.365723,753.137939
261,0,-0.000282,0.045757,0.516956,0.854788,2046.094849,2937.512939,753.400696
262,0,-0.001137,0.047218,0.517463,0.854401,2045.982422,2937.642334,753.704651
263,0,-0.002054,0.047194,0.517264,0.854521,2045.993286,2937.948975,754.174561
264,0,-0.003193,0.047091,0.517070,0.854641,2045.948975,2938.244141,754.685242
265,0,-0.004526,0.046964,0.516863,0.854767,2045.865356,2938.519287,755.214661
266,0,-0.009322,0.038934,0.522736,0.851554,2046.719971,2939.181396,756.128479
267,0,-0.012720,0.034031,0.526295,0.849525,2046.983765,2939.619385,756.935852
268,0,-0.013011,0.041709,0.521210,0.852309,2046.110107,2939.314941,757.261536
269,0,-0.013543,0.044405,0.517926,0.854164,2045.806641,2939.466553,757.830505
270,0,-0.014557,0.046030,0.515841,0.855323,2045.584717,2939.703369,758.532166
271,0,-0.015815,0.046987,0.514610,0.855990,2045.321899,2939.982178,759.268799
272,0,-0.016964,0.047525,0.513969,0.856323,2045.035400,2940.223633,759.925842
273,0,-0.018425,0.050409,0.513197,0.856591,2044.672729,2940.366943,760.631287
274,0,-0.020046,0.049900,0.512924,0.856748,2044.581421,2940.546875,761.222229
275,0,-0.024999,0.040791,0.519534,0.853109,2045.653320,2941.306885,762.321777
276,0,-0.028320,0.035384,0.523416,0.850871,2045.822144,2941.614990,763.047607
277,0,-0.026956,0.042873,0.519487,0.852976,2044.332520,2941.088623,763.084351
278,0,-0.026760,0.046995,0.517634,0.853891,2043.817017,2940.972168,763.376587
279,0,-0.026736,0.048040,0.516100,0.854762,2043.680420,2941.145996,763.799316
280,0,-0.027532,0.049504,0.515629,0.854938,2043.367188,2941.139404,764.124023
281,0,-0.028259,0.049504,0.514861,0.855376,2043.244629,2941.413086,764.548340
282,0,-0.029048,0.049402,0.514516,0.855563,2043.048828,2941.662842,764.936279
283,0,-0.029805,0.050682,0.514410,0.855527,2042.641846,2941.811523,765.269592
284,0,-0.030920,0.050954,0.514887,0.855183,2042.370117,2941.987305,765.628296
285,0,-0.031839,0.051047,0.515326,0.854880,2042.126953,2942.175537,765.939514
286,0,-0.032237,0.051701,0.515597,0.854662,2041.862915,2942.453857,766.212158
287,0,-0.032876,0.052094,0.516055,0.854337,2041.719238,2942.733887,766.423401
288,0,-0.033712,0.052142,0.516710,0.853906,2041.621460,2943.031006,766.630737
289,0,-0.034833,0.052208,0.517188,0.853568,2041.451904,2943.339600,766.880005
290,0,-0.036650,0.051745,0.517639,0.853247,2041.159180,2943.655273,767.279724
291,0,-0.039199,0.050560,0.518352,0.852771,2040.799438,2944.008301,767.845581
292,0,-0.040893,0.050632,0.517596,0.853146,2040.422241,2944.660400,768.708069
293,0,-0.042961,0.050337,0.517314,0.853233,2040.009277,2945.187256,769.616455
294,0,-0.045239,0.049764,0.517286,0.853166,2039.693359,2945.531250,770.501709
295,0,-0.047957,0.049606,0.518073,0.852549,2039.468262,2945.676025,771.293701
296,0,-0.049846,0.047720,0.519781,0.851508,2039.322388,2945.989990,772.067749
297,0,-0.051305,0.046143,0.521855,0.850239,2039.232544,2946.575928,773.014587
298,0,-0.052792,0.043439,0.524345,0.848757,2039.035034,2947.330322,773.988647
299,0,-0.055003,0.040109,0.530191,0.845141,2038.707275,2948.347412,775.188538
300,0,-0.051832,0.033055,0.536662,0.841555,2037.614624,2950.096924,776.377808
301,0,-0.049261,0.026713,0.542457,0.838213,2036.822266,2951.345459,777.594971
302,0,-0.053605,0.012415,0.550082,0.833296,2037.536865,2952.264893,778.941406
303,0,-0.055100,-0.000319,0.555264,0.829847,2037.789062,2953.456055,780.757019
304,0,-0.053922,-0.005490,0.558732,0.827576,2036.915527,2954.330078,782.093994
305,0,-0.051977,-0.011810,0.560666,0.826325,2036.517822,2955.373779,783.950256
306,0,-0.049206,-0.011191,0.562369,0.825345,2035.254517,2956.101807,785.595703
307,0,-0.043768,-0.002610,0.563558,0.824912,2033.285889,2956.832031,787.516357
308,0,-0.043382,-0.003318,0.565210,0.823799,2033.275879,2957.626465,790.002380
309,0,-0.043359,-0.002604,0.566980,0.822585,2032.419922,2958.353027,792.637024
310,0,-0.040261,0.005214,0.568525,0.821663,2030.406006,2958.959473,795.462585
311,0,-0.043185,-0.000532,0.570922,0.819868,2030.964355,2959.659180,798.907410
312,0,-0.044698,-0.003259,0.573861,0.817726,2030.114624,2960.222412,802.153625
313,0,-0.044376,-0.000667,0.577411,0.815246,2028.706543,2960.658203,805.123779
314,0,-0.043864,0.001451,0.580882,0.812803,2027.760010,2961.232666,808.350403
315,0,-0.042140,0.004928,0.583731,0.810838,2026.742188,2961.932373,811.827393
316,0,-0.037784,0.010958,0.585273,0.809881,2024.983154,2962.555664,815.237732
317,0,-0.038308,0.003447,0.586492,0.809041,2025.524658,2963.529785,819.494568
318,0,-0.038153,-0.000938,0.587567,0.808275,2024.509399,2964.335938,823.518127
319,0,-0.034211,0.009345,0.582570,0.812006,2021.752075,2964.200928,826.806763
320,0,-0.032534,0.014381,0.580056,0.813800,2020.576050,2964.964600,831.104248
321,0,-0.036781,0.002903,0.583202,0.811489,2021.783569,2966.767822,836.557129
322,0,-0.035957,0.009230,0.580509,0.813407,2019.067749,2966.661621,840.232239
323,0,-0.036690,0.008771,0.583475,0.811254,2018.459839,2968.162109,845.360901
324,0,-0.038214,0.007754,0.585700,0.809589,2017.671387,2968.982666,850.072876
325,0,-0.040612,0.008891,0.587998,0.807793,2016.926514,2969.879639,855.095642
326,0,-0.042459,0.008787,0.589930,0.806290,2016.220093,2970.705078,859.820251
327,0,-0.043006,0.007443,0.591200,0.805343,2015.619263,2971.670166,864.525940
328,0,-0.042413,0.008122,0.592524,0.804395,2014.897583,2972.505127,869.171631
329,0,-0.039598,0.007721,0.592905,0.804261,2014.295776,2973.438232,873.686584
330,0,-0.038138,0.001705,0.593555,0.803888,2014.608154,2974.334717,878.086060
331,0,-0.033153,0.003775,0.593563,0.804096,2013.289429,2975.041748,882.500305
332,0,-0.028773,0.004945,0.594018,0.803922,2012.760620,2975.657227,886.953491
